2	B1676	GJ8788	1	HaErBin	XuZhou	5	2019/7/12 15:15	2019/7/12 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	5	2019/7/12 18:50	2019/7/12 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	5	2019/7/12 22:35	2019/7/13 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	6	2019/7/13 9:25	2019/7/13 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	6	2019/7/13 12:25	2019/7/13 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	6	2019/7/13 15:15	2019/7/13 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	6	2019/7/13 17:20	2019/7/13 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	6	2019/7/13 22:35	2019/7/14 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	7	2019/7/14 9:10	2019/7/14 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	7	2019/7/14 13:10	2019/7/14 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	7	2019/7/14 15:15	2019/7/14 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	7	2019/7/14 18:50	2019/7/14 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	7	2019/7/14 22:35	2019/7/15 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	1	2019/7/15 9:10	2019/7/15 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	1	2019/7/15 13:10	2019/7/15 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	1	2019/7/15 15:15	2019/7/15 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	1	2019/7/15 18:50	2019/7/15 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	1	2019/7/15 22:35	2019/7/16 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	2	2019/7/16 9:25	2019/7/16 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	2	2019/7/16 12:25	2019/7/16 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	2	2019/7/16 15:15	2019/7/16 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	2	2019/7/16 17:20	2019/7/16 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	2	2019/7/16 22:35	2019/7/17 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	3	2019/7/17 9:10	2019/7/17 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	3	2019/7/17 13:10	2019/7/17 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	3	2019/7/17 15:15	2019/7/17 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	3	2019/7/17 18:50	2019/7/17 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	3	2019/7/17 22:35	2019/7/18 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	4	2019/7/18 9:25	2019/7/18 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	4	2019/7/18 12:25	2019/7/18 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	4	2019/7/18 15:15	2019/7/18 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	4	2019/7/18 17:20	2019/7/18 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	4	2019/7/18 22:35	2019/7/19 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	5	2019/7/19 9:10	2019/7/19 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	5	2019/7/19 13:10	2019/7/19 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	5	2019/7/19 15:15	2019/7/19 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	5	2019/7/19 18:50	2019/7/19 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	5	2019/7/19 22:35	2019/7/20 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	6	2019/7/20 9:25	2019/7/20 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	6	2019/7/20 12:25	2019/7/20 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	6	2019/7/20 15:15	2019/7/20 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	6	2019/7/20 17:20	2019/7/20 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	6	2019/7/20 22:35	2019/7/21 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	7	2019/7/21 9:10	2019/7/21 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	7	2019/7/21 13:10	2019/7/21 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	7	2019/7/21 15:15	2019/7/21 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	7	2019/7/21 18:50	2019/7/21 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	7	2019/7/21 22:35	2019/7/22 0:35
2	B1676	GJ8019	1	HangZhou	WuLanHaoTe	1	2019/7/22 9:10	2019/7/22 12:25
2	B1676	GJ8019	2	WuLanHaoTe	HaErBin	1	2019/7/22 13:10	2019/7/22 14:20
2	B1676	GJ8788	1	HaErBin	XuZhou	1	2019/7/22 15:15	2019/7/22 17:50
2	B1676	GJ8788	2	XuZhou	ShenZhen	1	2019/7/22 18:50	2019/7/22 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	1	2019/7/22 22:35	2019/7/23 0:35
2	B1676	GJ8825	1	HangZhou	YanTai	2	2019/7/23 9:25	2019/7/23 11:15
2	B1676	GJ8825	2	YanTai	HaErBin	2	2019/7/23 12:25	2019/7/23 14:20
2	B1676	GJ8682	1	HaErBin	WuLanHaoTe	2	2019/7/23 15:15	2019/7/23 16:35
2	B1676	GJ8682	2	WuLanHaoTe	ShenZhen	2	2019/7/23 17:20	2019/7/23 21:35
2	B1676	GJ8738	1	ShenZhen	HangZhou	2	2019/7/23 22:35	2019/7/24 0:35
